146.9479014,146.9479014,146.9479014,146.9479014,146.9479014,146.9479014,146.9479014,146.6984948
140.9273014,140.9273014,140.9273014,140.9273014,140.9273014,140.9273014,140.9273014,140.6264948
137.4054763,137.4054763,137.4054763,137.4054763,137.4054763,137.4054763,137.4054763,137.0746025
134.9067015,134.3936528,134.7356982,134.9067015,134.9067015,134.9067015,134.8940218,134.5544948
131.9030244,131.4673264,131.9558491,132.725406,132.9685013,132.9685013,132.8385109,132.5997474
129.3513277,129.0763436,129.684547,130.5745737,131.3441834,131.3848764,131.1590362,131.0026025
127.1938988,127.0547965,127.7641884,128.7560709,129.6442157,129.9803454,129.7390606,129.6522357
125.3250489,125.3036528,126.1006982,127.1808121,128.1716367,128.6316372,128.5090218,128.4824948
123.6766065,123.7590345,124.6333958,125.7913353,126.87273,127.4419922,127.4240506,127.4507102
122.2020244,122.3773264,123.3208491,124.548406,125.7108184,126.3778186,126.4535109,126.5277474
112.5010244,113.2873264,114.6858491,116.371406,118.0668184,119.3768186,120.0685109,120.4557474
106.8263032,107.9700173,109.6346979,111.5881677,113.595365,115.2814961,116.3335253,116.9038551
102.8000244,104.1973264,106.0508491,108.194406,110.4228184,112.3758186,113.6835109,114.3837474
99.677,101.271,103.271,105.562,107.962,110.122,111.628,112.429
97.12530323,98.88001725,100.9996979,103.4111677,105.951365,108.2804961,109.9485253,110.8318551
94.96787435,96.85847014,99.07933935,101.5926648,104.2513973,106.7235268,108.5285497,109.4814883
93.09902445,95.10732638,97.4158491,100.017406,102.7788184,105.3748186,107.2985109,108.3117474
91.45058201,93.56270812,95.94854671,98.6279293,101.4799116,104.1851737,106.2135398,107.2799628
89.976,92.181,94.636,97.385,100.318,103.121,105.243,106.357
80.275,83.091,86.001,89.208,92.674,96.12,98.858,100.285
74.166,77.53,80.823,84.35,88.143,91.969,95.096,96.731
69.518,73.355,77.015,80.831,84.885,88.993,92.412,94.208
65.699,69.921,73.925,78.021,82.314,86.66,90.32,92.25
62.436,66.958,71.272,75.641,80.164,84.727,88.6,90.649
59.58,64.332,68.916,73.542,78.292,83.063,87.135,89.294
57.041,61.967,66.778,71.642,76.613,81.589,85.853,88.119
54.756,59.814,64.813,69.89,75.073,80.252,84.707,87.08
52.68,57.838,62.99,68.255,73.638,79.018,83.666,86.148
50.778,56.013,61.289,66.716,72.284,77.859,82.704,85.301
49.026,54.318,59.694,65.259,70.996,76.76,81.805,84.525
47.401,52.739,58.195,63.876,69.763,75.706,80.954,83.807
45.887,51.26,56.782,62.559,68.578,74.69,80.141,83.136
44.472,49.87,55.445,61.303,67.437,73.703,79.358,82.506
43.142,48.561,54.178,60.104,66.336,72.744,78.597,81.91
41.89,47.324,52.975,58.956,65.273,71.808,77.855,81.343
40.707,46.152,51.829,57.856,64.245,70.894,77.126,80.801
39.587,45.039,50.738,56.801,63.252,70.001,76.41,80.279
38.524,43.981,49.695,55.789,62.291,69.129,75.703,79.774
33.907,39.353,45.097,51.268,57.923,65.057,72.29,77.43
30.181,35.575,41.29,47.459,54.161,61.436,69.082,75.247
27.102,32.409,38.053,44.171,50.859,58.194,66.099,73.138
24.518,29.704,35.239,41.268,47.902,55.251,63.332,71.082
22.324,27.356,32.748,38.653,45.199,52.533,60.747,69.083
20.446,25.292,30.508,36.256,42.685,49.978,58.301,67.139
18.824,23.456,28.468,34.03,40.314,47.543,55.958,65.243
17.414,21.808,26.591,31.942,38.055,45.196,53.684,63.382
16.178,20.316,24.851,29.972,35.891,42.92,51.458,61.54
15.085,18.958,23.232,28.106,33.813,40.704,49.267,59.705
14.11,17.713,21.721,26.34,31.82,38.55,47.106,57.866
13.233,16.567,20.309,24.67,29.913,36.461,44.974,56.017
12.436,15.509,18.99,23.095,28.095,34.444,42.877,54.155
11.704,14.527,17.757,21.612,26.37,32.504,40.823,52.283
11.025,13.612,16.604,20.219,24.739,30.65,38.82,50.403
10.389,12.755,15.524,18.913,23.201,28.884,36.877,48.523
9.211,11.189,13.56,16.539,20.397,25.625,33.195,44.791
8.121,9.775,11.814,14.444,17.923,22.72,29.817,41.153
7.082,8.472,10.237,12.578,15.733,20.139,26.751,37.666
6.07,7.246,8.79,10.892,13.775,17.837,23.982,34.37
5.072,6.075,7.438,9.346,12.002,15.769,21.481,31.288
4.076,4.939,6.157,7.907,10.376,13.89,19.214,28.427
3.079,3.828,4.927,6.548,8.862,12.164,17.146,25.779
2.077,2.732,3.736,5.251,7.437,10.561,15.244,23.33
1.07,1.648,2.572,4.001,6.082,9.055,13.482,21.064
0.058,0.572,1.431,2.788,4.781,7.629,11.834,18.959
-2.486,-2.089,-1.349,-0.123,1.709,4.322,8.101,14.287
-5.026,-4.708,-4.045,-2.904,-1.177,1.279,4.767,10.263
-7.539,-7.273,-6.662,-5.578,-3.922,-1.572,1.713,6.706
-10.003,-9.775,-9.199,-8.154,-6.548,-4.273,-1.13,3.496
-12.407,-12.205,-11.654,-10.638,-9.066,-6.844,-3.805,0.549
-14.743,-14.561,-14.029,-13.032,-11.486,-9.303,-6.34,-2.189
-17.013,-16.844,-16.326,-15.344,-13.817,-11.663,-8.757,-4.759
-19.217,-19.06,-18.552,-17.582,-16.069,-13.937,-11.075,-7.195
-21.365,-21.215,-20.715,-19.754,-18.252,-16.137,-13.308,-9.521
-23.462,-23.319,-22.825,-21.871,-20.378,-18.276,-15.474,-11.758
-25.52,-25.382,-24.893,-23.944,-22.458,-20.366,-17.585,-13.927
-27.547,-27.413,-26.928,-25.983,-24.503,-22.42,-19.655,-16.044
-29.554,-29.424,-28.942,-28,-26.524,-24.448,-21.697,-18.124
-31.551,-31.423,-30.944,-30.005,-28.533,-26.462,-23.722,-20.18
-33.546,-33.42,-32.943,-32.007,-30.538,-28.471,-25.741,-22.224
-35.548,-35.424,-34.948,-34.014,-32.547,-30.485,-27.762,-24.267
-37.564,-37.441,-36.967,-36.034,-34.569,-32.51,-29.794,-26.317
-39.598,-39.477,-39.004,-38.072,-36.61,-34.553,-31.842,-28.38
-41.655,-41.535,-41.063,-40.133,-38.672,-36.618,-33.911,-30.463
-43.738,-43.618,-43.147,-42.218,-40.758,-38.706,-36.004,-32.566
-45.846,-45.727,-45.257,-44.329,-42.87,-40.819,-38.12,-34.692
-47.977,-47.859,-47.39,-46.462,-45.004,-42.955,-40.259,-36.839
-50.129,-50.011,-49.542,-48.615,-47.158,-45.111,-42.417,-39.004
-52.294,-52.177,-51.709,-50.782,-49.326,-47.279,-44.588,-41.182
-54.466,-54.349,-53.881,-52.956,-51.5,-49.454,-46.765,-43.364
-56.634,-56.518,-56.05,-55.125,-53.67,-51.625,-48.937,-45.541
-58.789,-58.672,-58.205,-57.28,-55.825,-53.782,-51.095,-47.704
-60.916,-60.8,-60.333,-59.409,-57.954,-55.911,-53.226,-49.838
-63.004,-62.888,-62.421,-61.497,-60.043,-58,-55.317,-51.932
-65.038,-64.922,-64.456,-63.532,-62.078,-60.036,-57.354,-53.972
-67.005,-66.89,-66.424,-65.5,-64.047,-62.005,-59.323,-55.945
-68.893,-68.778,-68.312,-67.389,-65.936,-63.895,-61.214,-57.837
